Dates,MaxTemp,MinTemp,Precipitation,Snowfall,Snowdepth,MaxTscore,MinTscore,TotalTscore,SnowFscore,SnowDscore,TotalSscore,AWSSIscore,AccumTscore,AccumSscore,AccumAWSSI
18-Feb-1980,28,4,0,0,3,1,6,7,0,3,3,10,302,95,397
19-Feb-1980,38,22,0,0,1,0,2,2,0,1,1,3,304,96,400
20-Feb-1980,38,35,0,0,0,0,0,0,0,0,0,0,304,96,400
21-Feb-1980,43,35,0,0,0,0,0,0,0,0,0,0,304,96,400
22-Feb-1980,39,32,0,0.1,0,0,1,1,1,0,1,2,305,97,402
23-Feb-1980,35,32,0,0,0,0,1,1,0,0,0,1,306,97,403
24-Feb-1980,35,28,0,0,0,0,1,1,0,0,0,1,307,97,404
25-Feb-1980,32,22,0,0.4,0,1,2,3,1,0,1,4,310,98,408
26-Feb-1980,23,4,0,0.4,0,2,6,8,1,0,1,9,318,99,417
27-Feb-1980,27,17,0,0.7,0,1,3,4,1,0,1,5,322,100,422
28-Feb-1980,25,12,0,0.1,0,1,4,5,1,0,1,6,327,101,428
29-Feb-1980,20,-3,0,0.3,0,2,7,9,1,0,1,10,336,102,438
01-Mar-1980,19,0,0,0,0,3,6,9,0,0,0,9,345,102,447
02-Mar-1980,25,-2,0,0,0,1,7,8,0,0,0,8,353,102,455
03-Mar-1980,31,7,0,0,0,1,5,6,0,0,0,6,359,102,461
04-Mar-1980,41,19,0,0,0,0,3,3,0,0,0,3,362,102,464
05-Mar-1980,39,25,0,1.6,1,0,1,1,2,1,3,4,363,105,468
06-Mar-1980,31,13,0,0,0,1,4,5,0,0,0,5,368,105,473
07-Mar-1980,32,19,0,1,1,1,3,4,2,1,3,7,372,108,480
08-Mar-1980,32,27,0,7,8,1,1,2,10,5,15,17,374,123,497
09-Mar-1980,38,17,0,0,5,0,3,3,0,4,4,7,377,127,504
10-Mar-1980,46,30,0,0.1,2,0,1,1,1,2,3,4,378,130,508
11-Mar-1980,33,16,0,0.2,2,0,3,3,1,2,3,6,381,133,514
12-Mar-1980,28,7,0,0,2,1,5,6,0,2,2,8,387,135,522
13-Mar-1980,31,20,0,1.6,4,1,2,3,2,4,6,9,390,141,531
14-Mar-1980,39,23,0,0.6,2,0,2,2,1,2,3,5,392,144,536
15-Mar-1980,38,17,0,0,1,0,3,3,0,1,1,4,395,145,540
16-Mar-1980,55,28,0,0,0,0,1,1,0,0,0,1,396,145,541
17-Mar-1980,52,33,0,0,0,0,0,0,0,0,0,0,396,145,541
18-Mar-1980,42,25,0,0.2,0,0,1,1,1,0,1,2,397,146,543
19-Mar-1980,50,30,0,0,0,0,1,1,0,0,0,1,398,146,544
20-Mar-1980,56,35,0,0,0,0,0,0,0,0,0,0,398,146,544
21-Mar-1980,52,31,0,3.5999999,1,0,1,1,4,1,5,6,399,151,550
22-Mar-1980,39,24,0,0,0,0,2,2,0,0,0,2,401,151,552
23-Mar-1980,37,26,0,0,0,0,1,1,0,0,0,1,402,151,553
24-Mar-1980,37,32,0,0,0,0,1,1,0,0,0,1,403,151,554
25-Mar-1980,34,28,0,0.3,0,0,1,1,1,0,1,2,404,152,556
26-Mar-1980,40,23,0,0,0,0,2,2,0,0,0,2,406,152,558
27-Mar-1980,48,26,0,0,0,0,1,1,0,0,0,1,407,152,559
28-Mar-1980,48,34,0,0,0,0,0,0,0,0,0,0,407,152,559
29-Mar-1980,44,35,0,0,0,0,0,0,0,0,0,0,407,152,559
30-Mar-1980,51,30,0,0,0,0,1,1,0,0,0,1,408,152,560
31-Mar-1980,47,37,0,0,0,0,0,0,0,0,0,0,408,152,560
01-Apr-1980,42,36,0,0,0,0,0,0,0,0,0,0,408,152,560
02-Apr-1980,54,37,0,0,0,0,0,0,0,0,0,0,408,152,560
03-Apr-1980,52,29,0,0,0,0,1,1,0,0,0,1,409,152,561
04-Apr-1980,42,35,0,0,0,0,0,0,0,0,0,0,409,152,561
05-Apr-1980,57,33,0,0,0,0,0,0,0,0,0,0,409,152,561
06-Apr-1980,59,35,0,0,0,0,0,0,0,0,0,0,409,152,561
07-Apr-1980,57,39,0,0,0,0,0,0,0,0,0,0,409,152,561
08-Apr-1980,59,49,0,0,0,0,0,0,0,0,0,0,409,152,561
09-Apr-1980,54,40,0,0,0,0,0,0,0,0,0,0,409,152,561
10-Apr-1980,41,33,0,0,0,0,0,0,0,0,0,0,409,152,561
11-Apr-1980,50,36,0,0,0,0,0,0,0,0,0,0,409,152,561
12-Apr-1980,50,40,0,0,0,0,0,0,0,0,0,0,409,152,561
13-Apr-1980,48,29,0,0,0,0,1,1,0,0,0,1,410,152,562
14-Apr-1980,44,31,0,1.1,0,0,1,1,2,0,2,3,411,154,565
15-Apr-1980,41,33,0,0.1,0,0,0,0,1,0,1,1,411,155,566
16-Apr-1980,44,26,0,0,0,0,1,1,0,0,0,1,0,0,566
17-Apr-1980,55,29,0,0,0,0,1,1,0,0,0,1,0,0,566
18-Apr-1980,67,41,0,0,0,0,0,0,0,0,0,0,0,0,566
19-Apr-1980,71,43,0,0,0,0,0,0,0,0,0,0,0,0,566
20-Apr-1980,71,52,0,0,0,0,0,0,0,0,0,0,0,0,566
21-Apr-1980,69,36,0,0,0,0,0,0,0,0,0,0,0,0,566
22-Apr-1980,86,51,0,0,0,0,0,0,0,0,0,0,0,0,566
23-Apr-1980,85,47,0,0,0,0,0,0,0,0,0,0,0,0,566
24-Apr-1980,58,34,0,0,0,0,0,0,0,0,0,0,0,0,566
25-Apr-1980,58,34,0,0,0,0,0,0,0,0,0,0,0,0,566
26-Apr-1980,57,33,0,0,0,0,0,0,0,0,0,0,0,0,566
27-Apr-1980,54,40,0,0,0,0,0,0,0,0,0,0,0,0,566
28-Apr-1980,54,42,0,0,0,0,0,0,0,0,0,0,0,0,566
29-Apr-1980,57,44,0,0,0,0,0,0,0,0,0,0,0,0,566
30-Apr-1980,55,45,0,0,0,0,0,0,0,0,0,0,0,0,566
01-May-1980,63,41,0,0,0,0,0,0,0,0,0,0,0,0,566
02-May-1980,70,46,0,0,0,0,0,0,0,0,0,0,0,0,566
03-May-1980,80,49,0,0,0,0,0,0,0,0,0,0,0,0,566
04-May-1980,81,49,0,0,0,0,0,0,0,0,0,0,0,0,566
05-May-1980,84,61,0,0,0,0,0,0,0,0,0,0,0,0,566
06-May-1980,83,51,0,0,0,0,0,0,0,0,0,0,0,0,566
07-May-1980,69,38,0,0,0,0,0,0,0,0,0,0,0,0,566
08-May-1980,50,35,0,0,0,0,0,0,0,0,0,0,0,0,566
09-May-1980,56,33,0,0,0,0,0,0,0,0,0,0,0,0,566
10-May-1980,64,39,0,0,0,0,0,0,0,0,0,0,0,0,566
11-May-1980,66,50,0,0,0,0,0,0,0,0,0,0,0,0,566
12-May-1980,65,49,0,0,0,0,0,0,0,0,0,0,0,0,566
13-May-1980,74,50,0,0,0,0,0,0,0,0,0,0,0,0,566
14-May-1980,65,42,0,0,0,0,0,0,0,0,0,0,0,0,566
15-May-1980,59,41,0,0,0,0,0,0,0,0,0,0,0,0,566
16-May-1980,64,39,0,0,0,0,0,0,0,0,0,0,0,0,566
17-May-1980,62,51,0,0,0,0,0,0,0,0,0,0,0,0,566
18-May-1980,65,55,0,0,0,0,0,0,0,0,0,0,0,0,566
19-May-1980,71,52,0,0,0,0,0,0,0,0,0,0,0,0,566
20-May-1980,71,46,0,0,0,0,0,0,0,0,0,0,0,0,566
21-May-1980,75,52,0,0,0,0,0,0,0,0,0,0,0,0,566
22-May-1980,83,53,0,0,0,0,0,0,0,0,0,0,0,0,566
23-May-1980,82,54,0,0,0,0,0,0,0,0,0,0,0,0,566
24-May-1980,78,60,0,0,0,0,0,0,0,0,0,0,0,0,566
25-May-1980,78,60,0,0,0,0,0,0,0,0,0,0,0,0,566
26-May-1980,75,44,0,0,0,0,0,0,0,0,0,0,0,0,566
27-May-1980,77,43,0,0,0,0,0,0,0,0,0,0,0,0,566
28-May-1980,85,55,0,0,0,0,0,0,0,0,0,0,0,0,566
29-May-1980,80,60,0,0,0,0,0,0,0,0,0,0,0,0,566
30-May-1980,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0
31-May-1980,74,59,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jun-1980,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jun-1980,77,57,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jun-1980,73,62,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jun-1980,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jun-1980,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jun-1980,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jun-1980,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jun-1980,74,45,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jun-1980,63,50,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jun-1980,57,36,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jun-1980,68,38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jun-1980,75,49,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jun-1980,79,53,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jun-1980,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jun-1980,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jun-1980,64,42,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jun-1980,71,44,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jun-1980,76,54,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jun-1980,75,52,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jun-1980,73,45,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jun-1980,77,51,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jun-1980,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jun-1980,83,59,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jun-1980,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jun-1980,84,63,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jun-1980,88,66,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jun-1980,87,64,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jun-1980,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jun-1980,86,63,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-1980,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Jul-1980,82,53,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Jul-1980,79,64,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Jul-1980,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Jul-1980,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Jul-1980,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Jul-1980,84,53,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Jul-1980,78,54,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Jul-1980,85,72,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jul-1980,83,60,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jul-1980,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jul-1980,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jul-1980,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jul-1980,84,55,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Jul-1980,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-1980,93,72,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Jul-1980,93,62,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Jul-1980,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jul-1980,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Jul-1980,87,71,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Jul-1980,92,69,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-1980,92,71,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-1980,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jul-1980,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Jul-1980,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Jul-1980,85,62,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Jul-1980,84,65,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jul-1980,78,66,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jul-1980,73,67,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-1980,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jul-1980,78,57,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jul-1980,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Aug-1980,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Aug-1980,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Aug-1980,81,64,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Aug-1980,82,62,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Aug-1980,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Aug-1980,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Aug-1980,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Aug-1980,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Aug-1980,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Aug-1980,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Aug-1980,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Aug-1980,76,62,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Aug-1980,77,56,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Aug-1980,77,64,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug-1980,77,59,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Aug-1980,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Aug-1980,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Aug-1980,82,62,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Aug-1980,81,58,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug-1980,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Aug-1980,82,69,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-1980,79,61,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Aug-1980,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Aug-1980,84,58,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug-1980,81,61,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Aug-1980,84,65,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Aug-1980,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Aug-1980,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Aug-1980,86,69,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Aug-1980,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Aug-1980,78,66,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Sep-1980,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Sep-1980,80,67,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Sep-1980,78,56,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Sep-1980,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Sep-1980,81,62,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Sep-1980,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Sep-1980,73,55,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Sep-1980,81,57,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Sep-1980,77,63,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-1980,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Sep-1980,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Sep-1980,71,56,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep-1980,77,62,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-1980,77,64,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-1980,66,55,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-1980,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Sep-1980,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Sep-1980,68,43,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-1980,73,51,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep-1980,82,60,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Sep-1980,83,64,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Sep-1980,87,60,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Sep-1980,86,48,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Sep-1980,65,44,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep-1980,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Sep-1980,68,45,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-1980,66,35,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-1980,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-1980,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Sep-1980,77,48,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Oct-1980,78,56,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Oct-1980,76,49,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Oct-1980,63,39,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Oct-1980,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Oct-1980,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0
06-Oct-1980,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0
07-Oct-1980,65,37,0,0,0,0,0,0,0,0,0,0,0,0,0
08-Oct-1980,76,47,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Oct-1980,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-1980,69,36,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Oct-1980,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Oct-1980,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Oct-1980,49,31,0,0,0,0,1,1,0,0,0,1,0,0,0
14-Oct-1980,48,32,0,0,0,0,1,1,0,0,0,1,0,0,0
15-Oct-1980,59,39,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Oct-1980,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Oct-1980,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Oct-1980,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Oct-1980,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Oct-1980,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Oct-1980,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct-1980,54,30,0,0,0,0,1,1,0,0,0,1,0,0,0
23-Oct-1980,52,31,0,0,0,0,1,1,0,0,0,1,0,0,0
24-Oct-1980,60,38,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Oct-1980,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Oct-1980,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Oct-1980,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Oct-1980,39,32,0,2.0999999,0,0,1,1,3,0,3,4,1,3,4
29-Oct-1980,45,25,0,0,0,0,1,1,0,0,0,1,2,3,5
30-Oct-1980,50,25,0,0,0,0,1,1,0,0,0,1,3,3,6
31-Oct-1980,56,37,0,0,0,0,0,0,0,0,0,0,3,3,6
01-Nov-1980,52,32,0,0,0,0,1,1,0,0,0,1,4,3,7
02-Nov-1980,46,27,0,0,0,0,1,1,0,0,0,1,5,3,8
03-Nov-1980,67,37,0,0,0,0,0,0,0,0,0,0,5,3,8
04-Nov-1980,64,46,0,0,0,0,0,0,0,0,0,0,5,3,8
05-Nov-1980,46,30,0,0,0,0,1,1,0,0,0,1,6,3,9
06-Nov-1980,56,29,0,0,0,0,1,1,0,0,0,1,7,3,10
07-Nov-1980,59,43,0,0,0,0,0,0,0,0,0,0,7,3,10
08-Nov-1980,56,35,0,0,0,0,0,0,0,0,0,0,7,3,10
09-Nov-1980,59,39,0,0,0,0,0,0,0,0,0,0,7,3,10
10-Nov-1980,52,32,0,0,0,0,1,1,0,0,0,1,8,3,11
11-Nov-1980,38,27,0,0,0,0,1,1,0,0,0,1,9,3,12
12-Nov-1980,36,19,0,0,0,0,3,3,0,0,0,3,12,3,15
13-Nov-1980,58,31,0,0,0,0,1,1,0,0,0,1,13,3,16
14-Nov-1980,58,37,0,0,0,0,0,0,0,0,0,0,13,3,16
15-Nov-1980,38,32,0,0,0,0,1,1,0,0,0,1,14,3,17
16-Nov-1980,41,24,0,0,0,0,2,2,0,0,0,2,16,3,19
17-Nov-1980,35,25,0,0,0,0,1,1,0,0,0,1,17,3,20
18-Nov-1980,38,29,0,0,0,0,1,1,0,0,0,1,18,3,21
19-Nov-1980,43,21,0,0,0,0,2,2,0,0,0,2,20,3,23
20-Nov-1980,44,26,0,0,0,0,1,1,0,0,0,1,21,3,24
21-Nov-1980,40,31,0,0,0,0,1,1,0,0,0,1,22,3,25
22-Nov-1980,49,25,0,0,0,0,1,1,0,0,0,1,23,3,26
23-Nov-1980,44,32,0,0,0,0,1,1,0,0,0,1,24,3,27
24-Nov-1980,41,35,0,0,0,0,0,0,0,0,0,0,24,3,27
25-Nov-1980,36,27,0,0,0,0,1,1,0,0,0,1,25,3,28
26-Nov-1980,39,19,0,0,0,0,3,3,0,0,0,3,28,3,31
27-Nov-1980,35,26,0,2.2,2,0,1,1,3,2,5,6,29,8,37
28-Nov-1980,36,31,0,0.5,2,0,1,1,1,2,3,4,30,11,41
29-Nov-1980,37,29,0,0.8,2,0,1,1,1,2,3,4,31,14,45
30-Nov-1980,45,31,0,0,0,0,1,1,0,0,0,1,32,14,46
01-Dec-1980,47,34,0,0,0,0,0,0,0,0,0,0,32,14,46
02-Dec-1980,49,23,0,0.4,0,0,2,2,1,0,1,3,34,15,49
03-Dec-1980,25,8,0,0.3,0,1,5,6,1,0,1,7,40,16,56
04-Dec-1980,32,19,0,0,0,1,3,4,0,0,0,4,44,16,60
05-Dec-1980,36,30,0,0,0,0,1,1,0,0,0,1,45,16,61
06-Dec-1980,47,35,0,0,0,0,0,0,0,0,0,0,45,16,61
07-Dec-1980,58,46,0,0,0,0,0,0,0,0,0,0,45,16,61
08-Dec-1980,55,39,0,0,0,0,0,0,0,0,0,0,45,16,61
09-Dec-1980,39,32,0,0.1,0,0,1,1,1,0,1,2,46,17,63
10-Dec-1980,32,27,0,0,0,1,1,2,0,0,0,2,48,17,65
11-Dec-1980,28,9,0,0.1,0,1,5,6,1,0,1,7,54,18,72
12-Dec-1980,45,21,0,0.4,0,0,2,2,1,0,1,3,56,19,75
13-Dec-1980,45,22,0,0,0,0,2,2,0,0,0,2,58,19,77
14-Dec-1980,30,22,0,0,0,1,2,3,0,0,0,3,61,19,80
15-Dec-1980,33,16,0,0,0,0,3,3,0,0,0,3,64,19,83
16-Dec-1980,28,17,0,0,0,1,3,4,0,0,0,4,68,19,87
17-Dec-1980,26,5,0,0,0,1,5,6,0,0,0,6,74,19,93
18-Dec-1980,35,26,0,0.2,0,0,1,1,1,0,1,2,75,20,95
19-Dec-1980,27,5,0,0.3,1,1,5,6,1,1,2,8,81,22,103
20-Dec-1980,19,2,0,0,0,3,6,9,0,0,0,9,90,22,112
21-Dec-1980,21,6,0,0,0,2,5,7,0,0,0,7,97,22,119
22-Dec-1980,23,13,0,0,0,2,4,6,0,0,0,6,103,22,125
23-Dec-1980,33,21,0,0,0,0,2,2,0,0,0,2,105,22,127
24-Dec-1980,32,11,0,3.2,3,1,4,5,4,3,7,12,110,29,139
25-Dec-1980,17,-4,0,0,3,3,7,10,0,3,3,13,120,32,152
26-Dec-1980,20,8,0,0.1,3,2,5,7,1,3,4,11,127,36,163
27-Dec-1980,28,3,0,0,3,1,6,7,0,3,3,10,134,39,173
28-Dec-1980,32,14,0,0,2,1,4,5,0,2,2,7,139,41,180
29-Dec-1980,34,27,0,4,6,0,1,1,6,5,11,12,140,52,192
30-Dec-1980,32,22,0,0,6,1,2,3,0,5,5,8,143,57,200
31-Dec-1980,30,21,0,0,8,1,2,3,0,5,5,8,146,62,208
01-Jan-1981,27,20,0,0.7,9,1,2,3,1,6,7,10,149,69,218
02-Jan-1981,27,12,0,0.9,10,1,4,5,1,6,7,12,154,76,230
03-Jan-1981,13,3,0,0.6,10,4,6,10,1,6,7,17,164,83,247
04-Jan-1981,8,-12,0,0,10,5,9,14,0,6,6,20,178,89,267
05-Jan-1981,18,1,0,0,9,3,6,9,0,6,6,15,187,95,282
06-Jan-1981,24,8,0,1.8,10,2,5,7,2,6,8,15,194,103,297
07-Jan-1981,26,6,0,1.3,11,1,5,6,2,6,8,14,200,111,311
08-Jan-1981,17,-3,0,0,10,3,7,10,0,6,6,16,210,117,327
09-Jan-1981,19,4,0,0.3,10,3,6,9,1,6,7,16,219,124,343
10-Jan-1981,19,-1,0,0.1,11,3,7,10,1,6,7,17,229,131,360
11-Jan-1981,13,0,0,0,10,4,6,10,0,6,6,16,239,137,376
12-Jan-1981,17,1,0,0.1,10,3,6,9,1,6,7,16,248,144,392
13-Jan-1981,26,10,0,0,10,1,4,5,0,6,6,11,253,150,403
14-Jan-1981,25,18,0,0,10,1,3,4,0,6,6,10,257,156,413
15-Jan-1981,28,21,0,0.2,10,1,2,3,1,6,7,10,260,163,423
16-Jan-1981,26,17,0,1.6,11,1,3,4,2,6,8,12,264,171,435
17-Jan-1981,26,11,0,0.2,11,1,4,5,1,6,7,12,269,178,447
18-Jan-1981,39,8,0,0,10,0,5,5,0,6,6,11,274,184,458
19-Jan-1981,46,15,0,0,9,0,3,3,0,6,6,9,277,190,467
20-Jan-1981,40,25,0,0,9,0,1,1,0,6,6,7,278,196,474
21-Jan-1981,29,23,0,0,9,1,2,3,0,6,6,9,281,202,483
22-Jan-1981,38,23,0,0,8,0,2,2,0,5,5,7,283,207,490
23-Jan-1981,35,29,0,0,8,0,1,1,0,5,5,6,284,212,496
24-Jan-1981,41,14,0,0,8,0,4,4,0,5,5,9,288,217,505
25-Jan-1981,41,17,0,0,7,0,3,3,0,5,5,8,291,222,513
26-Jan-1981,42,36,0,0,4,0,0,0,0,4,4,4,291,226,517
27-Jan-1981,36,31,0,0.1,4,0,1,1,1,4,5,6,292,231,523
28-Jan-1981,32,21,0,0.5,4,1,2,3,1,4,5,8,295,236,531
29-Jan-1981,28,11,0,0,4,1,4,5,0,4,4,9,300,240,540
30-Jan-1981,23,5,0,0,4,2,5,7,0,4,4,11,307,244,551
31-Jan-1981,26,4,0,0,3,1,6,7,0,3,3,10,314,247,561
01-Feb-1981,35,20,0,2.7,5,0,2,2,3,4,7,9,316,254,570
02-Feb-1981,34,13,0,1.4,6,0,4,4,2,5,7,11,320,261,581
03-Feb-1981,13,0,0,0.4,5,4,6,10,1,4,5,15,330,266,596
04-Feb-1981,14,5,0,0.2,5,4,5,9,1,4,5,14,339,271,610
05-Feb-1981,16,2,0,0,5,3,6,9,0,4,4,13,348,275,623
06-Feb-1981,29,15,0,0.5,5,1,3,4,1,4,5,9,352,280,632
